update,timestep,episode,elapsed_time,episode_return_pct,episode_sharpe,episode_sortino,episode_max_dd,episode_volatility,episode_win_rate,episode_turnover,episode_turnover_pct,episode_return_skew,episode_calmar_ratio,episode_omega_ratio,episode_ulcer_index,episode_cvar_5pct,profile_name,turnover_scalar,terminal_drawdown_lambda,terminal_drawdown_lambda_peak,terminal_drawdown_avg_excess,terminal_drawdown_penalty_sum,snapshot_drawdown_lambda,snapshot_drawdown_lambda_peak,snapshot_drawdown_current,snapshot_drawdown_avg_excess,snapshot_drawdown_penalty_sum,snapshot_drawdown_triggered,snapshot_drawdown_trigger_boundary,snapshot_drawdown_target,snapshot_drawdown_tolerance,snapshot_intra_step_tape_potential,snapshot_intra_step_tape_delta_reward,drawdown_lambda,tape_score,tape_bonus,tape_bonus_raw,tape_terminal_bonus_mode,tape_terminal_baseline,tape_terminal_neutral_band_applied,tape_terminal_neutral_band_halfwidth,tape_gate_a_triggered,tape_gate_a_sharpe,tape_gate_a_max_drawdown_abs,terminal_intra_step_tape_potential,terminal_intra_step_tape_delta_reward,drawdown_avg_excess,drawdown_penalty_sum,initial_balance,final_balance,next_profile_name,next_profile_reason,actor_loss,critic_loss,critic_loss_scaled,risk_aux_total,risk_aux_sharpe_proxy,risk_aux_sharpe_loss,risk_aux_mvo_loss,mean_advantage,policy_entropy,policy_loss,entropy_loss,approx_kl,clip_fraction,value_clip_fraction,explained_variance,actor_grad_norm,critic_grad_norm,alpha_min,alpha_max,alpha_mean,ratio_mean,ratio_std,drawdown_lambda_peak,episode_length,termination_reason
123,37120,85,5331.517284631729,-8.368556542062201,-0.06554699030505926,-0.08733789025820603,45.281422157986654,0.2820710083833954,52.06896551724138,0.7012026309967041,70.12026309967041,1.1325467964867566,-0.18481214023853645,1.0009827401398896,0.16339847409863706,-0.04210742519345413,BalancedGrowth,3.0,0.7821826531264569,3.5,0.00012180577138050521,0.17805206965243514,1.8675560002167557,1.8675560002167557,0.30549752498395366,0.0323837995224349,34.95703677539073,True,0.16499999999999998,0.18,-0.015,0.30309428739608296,-0.0027423106461800747,0.7821826531264569,0.21370141190358766,0.10276058927690734,0.10276058927690734,signed,0.2,False,0.005,False,0.020669500664081346,0.18390489306853697,0.6775537485729749,0.0001695718037996008,0.00012180577138050521,0.17805206965243514,100000.0,104426.17898286966,,,-0.010884678922593594,0.5835067629814148,0.2917533814907074,0.0031361959408968687,-0.06159288063645363,0.0030796441715210676,5.655178028973751e-05,4.967053879312289e-09,-16.509063720703125,-0.047039005905389786,0.03301813080906868,0.033214669674634933,0.65625,0.9895833134651184,-0.08460628986358643,1.402449607849121,0.9304767847061157,0.6026674509048462,2.8336503505706787,1.8454889059066772,1.0103579759597778,0.2866533100605011,3.5,756.0,episode_limit
124,37504,86,5385.309419870377,-3.2604082210500493,0.036826681959911046,0.04946728228446363,51.28757028645134,0.2896885523070721,52.58278145695364,0.7113969922065735,71.13969922065735,0.8923450584924311,-0.0635711187494361,1.021610050827666,0.21975624830254165,-0.04416283953634003,BalancedGrowth,3.0,4.961195332147067,4.961195332147067,0.06576586910359171,216.39295767122485,2.7611673756888786,3.4728367325029468,0.03300055107419464,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.22099136606665626,-4.5102996306311536e-05,4.961195332147067,0.1862053892157843,-0.41383832352647115,-0.41383832352647115,signed,0.2,False,0.005,True,0.036826681959911046,0.5128757028645134,0.6005443389260019,-9.92337959646783e-05,0.06576586910359171,216.39295767122485,100000.0,96739.59177894995,,,0.08962968736886978,0.9512150287628174,0.4756075143814087,0.007620416581630707,-0.15143543481826782,0.007571771740913391,4.8645066272001714e-05,9.934107758624577e-09,-16.74717903137207,0.04851491376757622,0.033494360744953156,0.0692460909485817,0.7291666865348816,0.9583333134651184,0.2741495966911316,2.0564305782318115,1.581122875213623,0.5914877653121948,2.7622907161712646,1.74922513961792,1.045576572418213,0.49887847900390625,4.961195332147067,756.0,episode_limit
125,37888,86,5440.493907690048,6.978356064267108,0.13484180311752375,0.18073269838375208,16.191314617482718,0.15310403841494766,50.0,0.6803792119026184,68.03792119026184,-0.39081566789922245,0.43099379075323296,1.048500589574056,0.06309173866582983,-0.023439725247397326,BalancedGrowth,3.0,4.961195332147067,4.961195332147067,0.06576586910359171,216.39295767122485,1.113213590032514,3.4728367325029468,0.00842219646707354,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5665919509125649,8.872045262385275e-05,4.961195332147067,0.1862053892157843,-0.41383832352647115,-0.41383832352647115,signed,0.2,False,0.005,True,0.036826681959911046,0.5128757028645134,0.6005443389260019,-9.92337959646783e-05,0.06576586910359171,216.39295767122485,100000.0,96739.59177894995,,,0.07569251985599597,0.11319610476493835,0.05659805238246918,1.787708606570959e-05,0.0003725892553726832,-1.8629439485569794e-05,3.650652797659859e-05,4.967053879312289e-09,-16.55032475789388,0.04257398680783808,0.033100650956233345,0.026534636815388996,0.6458333333333334,1.0,0.013890624046325684,1.0808180967966716,0.3334292272726695,1.012912432352702,2.848903258641561,1.9558846553166707,0.9937521815299988,0.19813782970110574,4.961195332147067,756.0,episode_limit
126,38272,87,5495.766581535339,16.142795023544444,0.2835814124371848,0.3760074014908871,16.191314617482718,0.1418409389074767,50.86092715231788,0.6826459765434265,68.26459765434265,-0.4272292879727423,0.9970033567326347,1.079055122211034,0.05643811777781033,-0.021560680523128744,BalancedGrowth,3.0,0.24461051755565938,3.4728367325029468,0.0,0.0,0.0,0.17122736228896154,0.027960839551505967,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.6306252491036618,-0.0003869767331581386,0.24461051755565938,0.22979531386426713,0.2234648539820034,0.2234648539820034,signed,0.2,False,0.005,False,0.2835814124371848,0.16191314617482716,0.5617753585519566,0.0032162077207055118,0.0,0.0,100000.0,116142.79502354444,,,0.022140907123684883,0.25485798219839734,0.12742899109919867,-0.000884835550095886,0.018510162830352783,-0.0009255081531591713,4.067261276456217e-05,1.9868215517249155e-08,-16.546925862630207,-0.01006811112165451,0.03309385354320208,0.02506365409741799,0.6701388955116272,1.0,0.004400074481964111,1.4403836329778035,0.42832470933596295,0.9443041880925497,2.8663980960845947,1.9450090328852336,0.994046131769816,0.1936888595422109,3.4728367325029468,756.0,episode_limit
127,38656,87,5551.044536590576,12.650863666699077,0.28920092369467754,0.4271234173228144,12.624143376345065,0.1347116732827198,52.152317880794705,0.665133535861969,66.5133535861969,0.024056417943726288,1.002116602256283,1.077917727152368,0.03901401518475227,-0.018802188144943752,BalancedGrowth,3.0,0.24461051755565938,3.4728367325029468,0.0,0.0,0.0,0.17122736228896154,0.0,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.4757625446273474,0.0011572779606729066,0.24461051755565938,0.22979531386426713,0.2234648539820034,0.2234648539820034,signed,0.2,False,0.005,False,0.2835814124371848,0.16191314617482716,0.5617753585519566,0.0032162077207055118,0.0,0.0,100000.0,116142.79502354444,,,0.06586821377277374,0.16168061395486197,0.08084030697743098,0.002063703131473934,-0.040454033917436995,0.002022701761840532,4.100133871058157e-05,0.0,-16.561424255371094,0.03068166070928176,0.03312284996112188,0.03292634648581346,0.6909722288449606,1.0,0.0002886652946472168,1.2847851316134136,0.30953824520111084,1.0441336631774902,2.937649647394816,1.9737958510716755,0.9922395348548889,0.23795064787069956,3.4728367325029468,756.0,episode_limit
128,39040,88,5605.567054986954,13.475619488192969,0.2400524096222312,0.35260015303295544,12.624143376345065,0.12665305475390923,50.46357615894039,0.6632536053657532,66.32536053657532,0.03453760897748766,1.0674482288789104,1.0712664242480952,0.03582498378713189,-0.017971207738777407,BalancedGrowth,3.0,0.0,0.17122736228896154,0.0,0.0,0.0,0.0,0.007806589007212539,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5536570909887579,0.00033616024377991716,0.0,0.2449483556405317,0.3371126673039876,0.3371126673039876,signed,0.2,False,0.005,False,0.2400524096222312,0.12624143376345065,0.2684525729717964,-0.0002411028043974378,0.0,0.0,100000.0,113475.61948819297,,,-0.010330321965739131,0.22232744842767715,0.11116372421383858,-0.0014183626044541597,0.02896978333592415,-0.001448489143513143,3.0126569981803186e-05,-9.934107758624577e-09,-16.550745964050293,-0.04201345331966877,0.03310149349272251,0.0341363251209259,0.6197916567325592,1.0,-0.00616145133972168,1.6129742860794067,0.3493736684322357,0.9293937683105469,2.85163676738739,1.9384963512420654,0.9887627065181732,0.21044162660837173,0.17122736228896154,756.0,episode_limit
129,39424,88,5661.635888338089,21.041467570103634,0.5938933299451499,0.8671390707601407,9.241203408715599,0.10803533238614998,52.27272727272727,0.6724696159362793,67.24696159362793,-0.2522224217523138,2.2769185613054383,1.1376333024030194,0.025514224087451378,-0.0156304927013998,BalancedGrowth,3.0,0.0,0.17122736228896154,0.0,0.0,0.0,0.0,0.035481403052831206,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.2244184791058162,1.2153051015568462e-05,0.0,0.2449483556405317,0.3371126673039876,0.3371126673039876,signed,0.2,False,0.005,False,0.2400524096222312,0.12624143376345065,0.2684525729717964,-0.0002411028043974378,0.0,0.0,100000.0,113475.61948819297,,,0.03949673753231764,0.14831079728901386,0.07415539864450693,0.000671590503770858,-0.01281392015516758,0.0006406961474567652,3.08944468088157e-05,-2.4835269396561444e-09,-16.55480432510376,0.005715535953640938,0.03310961090028286,0.027147233951836824,0.6744791716337204,1.0,0.018792271614074707,1.471657782793045,0.3164346069097519,0.9701024293899536,2.872395932674408,1.9552342295646667,0.992292195558548,0.1983976550400257,0.17122736228896154,756.0,episode_limit
130,39808,89,5716.940030097961,8.370315420339539,0.11860641018830816,0.16673381639438573,14.452748417795513,0.11555159119960097,50.86092715231788,0.6694013476371765,66.94013476371765,-0.3006196923593098,0.579150427197173,1.0505435795617257,0.033203640677543174,-0.01717198290540813,BalancedGrowth,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07685558795462899,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.22859655043556998,2.7292701915185293e-06,0.0,0.22435460811589783,0.18265956086923363,0.18265956086923363,signed,0.2,False,0.005,False,0.11860641018830816,0.14452748417795513,0.21161513104444152,-2.346169756669847e-05,0.0,0.0,100000.0,108370.31542033954,,,0.020994757922987144,0.22266576687494913,0.11133288343747456,0.0044916737436627345,-0.08890919022572537,0.004445459455988991,4.62143555826818e-05,-2.4835269396561444e-09,-16.60677655537923,-0.016710469964891672,0.03321355457107226,0.028967029104630154,0.7222222089767456,1.0,-0.0037631988525390625,1.4047618707021077,0.3269803424676259,0.9556693832079569,2.986436049143473,1.9505037069320679,0.9972110589345297,0.22782630225022635,0.0,756.0,episode_limit
131,40192,89,5770.624821901321,1.3778810889597954,0.06288891620289792,0.0721998295086158,34.84901055088485,0.24269683709219045,53.66242038216561,0.6727629899978638,67.27629899978638,-0.3828369955463399,0.03953860001126516,1.031447634792067,0.08144223439225584,-0.03935464566791645,BalancedGrowth,3.5,0.0,0.0,0.0,0.0,0.18964349052121118,0.24552042399149362,0.10108690682899191,0.003928958310728592,0.6368525224463869,True,0.16499999999999998,0.18,-0.015,0.5656635233750982,4.0307496573914745e-05,0.0,0.22435460811589783,0.18265956086923363,0.18265956086923363,signed,0.2,False,0.005,False,0.11860641018830816,0.14452748417795513,0.21161513104444152,-2.346169756669847e-05,0.0,0.0,100000.0,108370.31542033954,,,0.034869417548179626,0.1782551258802414,0.0891275629401207,-0.0010498519986867905,0.022270970046520233,-0.001113548525609076,6.36964978184551e-05,9.002785184009099e-09,-16.52547264099121,0.0028683196287602186,0.03305094689130783,0.10327914357185364,0.8229166865348816,1.0,-0.09429442882537842,1.6783857345581055,0.4466513991355896,0.7363455891609192,2.937196731567383,1.8299126625061035,0.9801955223083496,0.38006559014320374,0.0,756.0,episode_limit
132,40576,90,5824.255789756775,31.310988212001188,0.3666376160239888,0.4260744405762437,34.84901055088485,0.21626877359457106,54.29515418502202,0.6750929355621338,67.50929355621338,-0.4301269633769269,0.898475673112222,1.0997311340431843,0.07676674442374935,-0.034058896388297996,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.0,0.11411411701095131,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.19693235798579986,-1.4205772705555565e-07,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,-0.061332933604717255,0.3608725965023041,0.18043629825115204,-0.0029348167590796947,0.05939142778515816,-0.002969571389257908,3.475453195278533e-05,7.450580596923828e-09,-16.49250602722168,-0.09138312935829163,0.03298501297831535,0.03333723545074463,0.6770833134651184,1.0,0.0820421576499939,0.9170189499855042,0.6598280072212219,0.8613185882568359,2.8585333824157715,1.8572940826416016,0.9904720187187195,0.21106304228305817,0.24552042399149362,909.0,data_exhausted
133,40960,90,5880.481909275055,-4.995708311400246,-0.16928712886510233,-0.2249253034999891,20.692189930188032,0.1789621123309693,54.62012320328542,0.6664183139801025,66.64183139801025,-0.31851469744808736,-0.24142965670888025,0.9898119617296516,0.08212336737218795,-0.02796692186062223,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.016285036315722125,0.023306337099506354,0.14579899970673804,0.0009270097626056125,0.007893902212146,True,0.16499999999999998,0.18,-0.015,0.24637552906612467,0.0003658568172096813,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.036029096227139235,0.3411260023713112,0.1705630011856556,0.0005213055192143656,-0.009506672184215859,0.0004753336288558785,4.5971911276865285e-05,-4.967053879312289e-09,-16.48719072341919,0.00253340695053339,0.03297438379377127,0.018524979706853628,0.6119791567325592,1.0,-0.020572900772094727,1.9210865795612335,0.6962222158908844,0.9989081621170044,2.854177713394165,1.9087058007717133,0.9997945129871368,0.1927884742617607,0.24552042399149362,909.0,data_exhausted
134,41344,90,5935.658627986908,12.716855901561372,0.173431052150696,0.23428341496047586,20.692189930188032,0.15367339208912303,53.38691159586681,0.6661872863769531,66.61872863769531,-0.3061343073431598,0.6145727419120888,1.0541237688238894,0.09205206410757981,-0.02355597250181162,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.023306337099506354,0.007008772148043518,0.0005455420205392402,0.007949414561472514,True,0.16499999999999998,0.18,-0.015,0.7185857488815511,6.819904841398827e-05,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.03609248623251915,0.26827849944432575,0.13413924972216287,-0.0021136371263613305,0.042872255047162376,-0.0021436128299683332,2.9975818809665118e-05,-2.4835269396561444e-09,-16.537967046101887,0.005130188539624214,0.03307593613862991,0.030771388827512663,0.65625,1.0,0.017607808113098145,1.0834932724634807,0.6378412445386251,0.9762276609738668,2.8368420600891113,1.9307979345321655,0.9872102538744608,0.18250784277915955,0.24552042399149362,909.0,data_exhausted
135,41728,90,5990.820410013199,21.935176732450216,0.212748393757186,0.2858790782808426,20.692189930188032,0.14066733943634938,53.54581673306773,0.6668651700019836,66.68651700019836,-0.3264135701892528,1.0600703360280286,1.063733997193022,0.07815113658535858,-0.02171513960221854,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.023306337099506354,0.02323430054574216,0.0003786192030993452,0.007949414561472514,True,0.16499999999999998,0.18,-0.015,0.23687318099136215,0.00015302646275529075,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.0142180814097325,0.29655008514722186,0.14827504257361093,-0.0002000738944237431,0.0046651338537534075,-0.0002332567237317562,3.3182878420727015e-05,-1.3659398057086491e-08,-16.567280451456707,-0.018716406698028248,0.033134562273820244,0.027538220087687176,0.7534722288449606,1.0,0.014642000198364258,1.639499266942342,0.6806402007738749,0.9677857955296835,2.8989011446634927,1.94609268506368,0.9939349691073099,0.20866429805755615,0.24552042399149362,909.0,data_exhausted
136,42112,90,6044.49906039238,23.022979897395622,0.15597497219387693,0.21253406421858625,20.692189930188032,0.1422676826954171,52.532031726662595,0.6663808822631836,66.63808822631836,-0.3238721323494608,1.1126410483893334,1.0525658264770872,0.07836029756924119,-0.021681495467454695,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.023306337099506354,0.01452041790949632,0.0003114124715276782,0.007999186242111364,True,0.16499999999999998,0.18,-0.015,0.24715057126399229,0.00021116131140204027,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,-0.13370053470134735,0.3478160798549652,0.1739080399274826,0.010027380660176277,-0.19981800019741058,0.009990899823606014,3.6481178540270776e-05,9.934107758624577e-09,-16.56886863708496,-0.17686565220355988,0.033137738704681396,0.07742879539728165,0.7395833134651184,1.0,-0.0028824806213378906,2.6994471549987793,0.605985701084137,1.0259817838668823,2.9741969108581543,1.9592570066452026,0.9613639712333679,0.25516149401664734,0.24552042399149362,909.0,data_exhausted
137,42496,90,6100.326872348785,45.21195385096635,0.2679260617752714,0.3596565145227812,20.692189930188032,0.13218603546914007,52.44686109738013,0.6691602468490601,66.916024684906,-0.3371559211360497,2.1849767474348476,1.0764168181990543,0.07087034810885319,-0.02018401767049887,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.023306337099506354,0.0,0.0002523010582470907,0.007999186242111364,True,0.16499999999999998,0.18,-0.015,0.7231596678405662,9.898691793760461e-06,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.029933597892522812,0.3517303541302681,0.17586517706513405,-0.004521304392255843,0.09094336233101785,-0.0045471681078197435,2.586371601864812e-05,6.2088170160734535e-09,-16.617375373840332,0.0012201493373140693,0.03323475271463394,0.014824967132881284,0.6692708283662796,1.0,-0.001980423927307129,1.6865667402744293,0.7551280558109283,0.9051966071128845,2.8961350321769714,1.943606436252594,1.0052777081727982,0.20281509310007095,0.24552042399149362,909.0,data_exhausted
138,42880,90,6154.136782884598,44.094542601529625,0.2046065458539836,0.27370514976136257,20.692189930188032,0.13428048135481985,52.388865808059826,0.6705049872398376,67.05049872398376,-0.35771036342759804,2.1309751529585412,1.063871547024604,0.07123409617695295,-0.020678114146599633,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.023306337099506354,0.04759182913450899,0.00021723398860461386,0.008022538206809902,True,0.16499999999999998,0.18,-0.015,0.26379062786649016,-0.00013707671795553934,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.13540641963481903,0.3606764078140259,0.18033820390701294,-0.0015846116002649069,0.032594602555036545,-0.0016297301044687629,4.51185587735381e-05,6.2088170160734535e-09,-16.60589027404785,0.10377924889326096,0.033211782574653625,0.05631601810455322,0.6666666865348816,1.0,-0.002957582473754883,1.1322423219680786,0.8171224594116211,0.9441686272621155,3.035691976547241,1.9406770467758179,0.968104362487793,0.21029075980186462,0.24552042399149362,909.0,data_exhausted
139,43264,90,6208.011746406555,64.05508148589733,0.23455025010836528,0.29505322683796387,30.124043476897665,0.16259397878981874,52.597635256180574,0.6748232245445251,67.48232245445251,-0.18664185204114803,2.1263772751829153,1.070970439390252,0.07141571181892481,-0.02486944626115394,BalancedGrowth,3.5,0.0,0.24552042399149362,0.0027143958406353748,0.6368525224463869,0.0,0.08843125140856281,0.01450875509027616,0.0005043127001682003,0.09459273709490702,True,0.16499999999999998,0.18,-0.015,0.7219046485298949,0.0001456284797294316,0.0,0.1978910183117104,-0.0,-0.0,signed,0.2,True,0.005,True,0.3666376160239888,0.34849010550884846,0.584774074651942,-0.00011032559062255642,0.0027143958406353748,0.6368525224463869,100000.0,131310.9882120012,,,0.045216675847768784,0.4643081724643707,0.23215408623218536,-0.0025262420531362295,0.0512104257941246,-0.0025605212431401014,3.427929914323613e-05,1.2417634698280722e-09,-16.524919509887695,0.014693077653646469,0.03304984048008919,0.07749282568693161,0.7083333134651184,1.0,0.10154175758361816,2.333498001098633,0.9329222440719604,0.7199325561523438,2.9311468601226807,1.8196922540664673,0.9741646647453308,0.2845626771450043,0.24552042399149362,909.0,data_exhausted
140,43648,91,6264.19612121582,86.004023582132,0.28845507610226867,0.36376751180790323,30.124043476897665,0.1603534196633525,52.7711662699762,0.6745557188987732,67.45557188987732,-0.18880507708207078,2.8549959983987234,1.0821665616046479,0.06962390499991564,-0.024374079991096576,BalancedGrowth,3.5,0.0,0.08843125140856281,0.0004784285337081736,0.09459273709490702,0.0,0.0,0.0962665601999042,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.2097165949443843,3.1883389044365385e-06,0.0,0.19511703882789266,-0.0,-0.0,signed,0.2,True,0.005,True,0.28845507610226867,0.30124043476897666,0.3360236464061218,-0.0003561985386555261,0.0004784285337081736,0.09459273709490702,100000.0,186004.023582132,,,0.03597990237176418,0.31777893006801605,0.15888946503400803,-0.0017369237029924989,0.03525974974036217,-0.0017629875510465354,2.606377665870241e-05,6.2088170160734535e-09,-16.51643991470337,0.004683944396674633,0.03303288109600544,0.009437014668947086,0.6588541716337204,1.0,0.02483820915222168,1.6672163307666779,0.6237162947654724,0.878506600856781,2.8424737453460693,1.893222689628601,1.014398381114006,0.23585819825530052,0.08843125140856281,2942.0,data_exhausted
141,44032,91,6317.790251970291,18.13152633595424,0.3806368774114409,0.5264528698461959,18.24473605672823,0.16066716127736927,51.70178282009724,0.6824113130569458,68.24113130569458,-0.09417965385418976,0.9937949378701899,1.094542821599846,0.06003960761962299,-0.02376850412519895,BalancedGrowth,3.5,0.0,0.08843125140856281,0.0004784285337081736,0.09459273709490702,0.0,0.0020539688751747276,0.037363429946884574,3.3289608997969654e-05,7.450498446136455e-05,True,0.16499999999999998,0.18,-0.015,0.6102065943564954,0.0007121652485388542,0.0,0.19511703882789266,-0.0,-0.0,signed,0.2,True,0.005,True,0.28845507610226867,0.30124043476897666,0.3360236464061218,-0.0003561985386555261,0.0004784285337081736,0.09459273709490702,100000.0,186004.023582132,,,-0.04451242834329605,0.29027509689331055,0.14513754844665527,-0.010116680525243282,0.2027854472398758,-0.010139272548258305,2.2592246750718914e-05,1.862645149230957e-08,-16.525554656982422,-0.06744685769081116,0.03305111080408096,0.03191445395350456,0.6979166865348816,1.0,0.014869093894958496,1.4863017797470093,0.6916384696960449,0.9548568725585938,2.8889544010162354,1.9204989671707153,0.9883444905281067,0.2050807625055313,0.08843125140856281,2942.0,data_exhausted
142,44416,91,6373.870211362839,35.58479584693111,0.47570174472970483,0.6542011211418307,18.24473605672823,0.1401388940135347,51.34865134865135,0.6800527572631836,68.00527572631836,-0.13895314105534706,1.9504143954885156,1.1163543117272658,0.049351432945868266,-0.020661254174104735,BalancedGrowth,3.5,0.0,0.08843125140856281,0.0004784285337081736,0.09459273709490702,0.0,0.0020539688751747276,0.015020426325747849,2.051916958216511e-05,7.450498446136455e-05,True,0.16499999999999998,0.18,-0.015,0.2066774518060652,9.000174137516193e-05,0.0,0.19511703882789266,-0.0,-0.0,signed,0.2,True,0.005,True,0.28845507610226867,0.30124043476897666,0.3360236464061218,-0.0003561985386555261,0.0004784285337081736,0.09459273709490702,100000.0,186004.023582132,,,0.03384403232485056,0.28122395649552345,0.14061197824776173,-0.0020982015776098706,0.04264816327486187,-0.002132408175384626,3.420657867536647e-05,2.4835269396561444e-09,-16.56046485900879,0.0028213011100888252,0.03312093112617731,0.010275677050231025,0.6354166716337204,1.0,0.007858097553253174,2.1672303080558777,0.667005717754364,0.954279214143753,2.9400534629821777,1.9294874370098114,1.0083332806825638,0.19503829255700111,0.08843125140856281,2942.0,data_exhausted
143,44800,91,6428.326426029205,26.18470286423758,0.22905856989186213,0.32538684562082026,18.24473605672823,0.14283919265517872,50.685920577617324,0.6751002073287964,67.51002073287964,-0.10974103975347219,1.4351921991538639,1.0661248260990293,0.061483167466424536,-0.020764455039892327,BalancedGrowth,3.5,0.0,0.08843125140856281,0.0004784285337081736,0.09459273709490702,0.0,0.0020539688751747276,0.08330905353321638,1.6433716477488222e-05,7.524491632128266e-05,True,0.16499999999999998,0.18,-0.015,0.2422302851143344,0.00017902468084013884,0.0,0.19511703882789266,-0.0,-0.0,signed,0.2,True,0.005,True,0.28845507610226867,0.30124043476897666,0.3360236464061218,-0.0003561985386555261,0.0004784285337081736,0.09459273709490702,100000.0,186004.023582132,,,-0.036013873061165214,0.2692391723394394,0.1346195861697197,0.0027747140266001225,-0.05473075155168772,0.0027365376299712807,3.817630567937158e-05,1.4901161193847656e-08,-16.578455924987793,-0.07194549776613712,0.03315691277384758,0.03636592533439398,0.6302083432674408,1.0,-0.0071222782135009766,1.7186520099639893,0.563285231590271,1.0254932045936584,3.0271788835525513,1.9521353840827942,0.9828454852104187,0.18956873565912247,0.08843125140856281,2942.0,data_exhausted
144,45184,91,6484.441192865372,45.447851147459126,0.31935998808806104,0.44366407388986645,18.24473605672823,0.13270024787061074,50.932730356133405,0.6753208637237549,67.53208637237549,-0.15373551245462927,2.4910117091389234,1.0864124450865253,0.05875087278797523,-0.01960745958283956,BalancedGrowth,3.5,0.0,0.08843125140856281,0.0004784285337081736,0.09459273709490702,0.0,0.0020539688751747276,0.010675645381820087,1.2866420192945839e-05,7.524491632128266e-05,True,0.16499999999999998,0.18,-0.015,0.622460339779016,-0.0006992488959784915,0.0,0.19511703882789266,-0.0,-0.0,signed,0.2,True,0.005,True,0.28845507610226867,0.30124043476897666,0.3360236464061218,-0.0003561985386555261,0.0004784285337081736,0.09459273709490702,100000.0,186004.023582132,,,0.03778346162289381,0.2683512642979622,0.1341756321489811,-0.002186212397646159,0.044303915463387966,-0.0022151958546601236,2.898348566304776e-05,9.934107758624577e-09,-16.629496574401855,0.006710680667310953,0.03325899504125118,0.00772478710860014,0.7135416567325592,1.0,0.0012073516845703125,1.590058296918869,0.6378516405820847,0.8895969688892365,2.943007528781891,1.9393011331558228,1.0134634971618652,0.20762371644377708,0.08843125140856281,2942.0,data_exhausted
